analysis.sample.rate,artist.7digitalid,artist.familiarity,artist.hotttnesss,artist.playmeid,danceability,duration,end.of.fade.in,energy,key,key.confidence,loudness,mode,mode.confidence,release.7digitalid,song.hotttnesss,start.of.fade.out,tempo,time.signature,time.signature.confidence,year
22050.0,26538.0,0.6148498,0.44724153999999999,-1.0,0.0,246.15137999999999,0.0,0.0,6.0,0.98699999999999999,-7.7089999999999996,1.0,0.75800000000000001,551270.0,0.64163876590000002,236.83199999999999,98.177000000000007,1.0,0.73799999999999999,2009.0
22050.0,39270.0,0.67474610000000002,0.45690500000000001,14449.0,0.0,221.49179000000001,0.45600000000000002,0.0,10.0,0.315,-12.823,0.0,0.47499999999999998,372203.0,0.22170383120000001,216.869,90.233999999999995,1.0,0.72999999999999998,1997.0
22050.0,2768.0,0.69543195000000002,0.51331156,4938.0,0.0,393.22075999999998,0.63800000000000001,0.0,2.0,0.48199999999999998,-22.920000000000002,1.0,0.51200000000000001,154489.0,0.3560643,385.56200000000001,167.16499999999999,4.0,0.86799999999999999,1957.0
22050.0,26889.0,0.55272449999999995,0.37233620000000001,160541.0,0.0,307.30405000000002,0.084000000000000005,0.0,7.0,0.32500000000000001,-7.3449999999999998,1.0,0.53600000000000003,681884.0,0.41373983590000002,304.98200000000003,87.072999999999993,3.0,0.96899999999999997,2003.0
22050.0,158312.0,0.45146229999999998,0.34200641999999998,-1.0,0.0,168.0975,0.29299999999999998,0.0,7.0,0.0089999999999999993,-5.7850000000000001,1.0,0.311,209081.0,0.3560643,162.29599999999999,144.99299999999999,4.0,0.64600000000000002,2002.0
22050.0,508369.0,0.40824561999999998,0.32030662999999998,-1.0,0.0,182.43874,0.0,0.0,3.0,0.308,-10.797000000000001,1.0,0.35099999999999998,694881.0,0.0,175.65899999999999,100.405,3.0,1.0,2005.0
22050.0,11380.0,0.54480015999999998,0.37087819999999999,-1.0,0.0,204.72118,2.7050000000000001,0.0,10.0,0.152,-12.691000000000001,0.0,0.22700000000000001,68729.0,0.45972498830000003,196.696,114.375,4.0,1.0,1998.0
22050.0,14300.0,0.92209273999999997,0.5537822,2739.0,0.0,208.74403000000001,0.0,0.0,10.0,0.255,-6.609,0.0,0.35299999999999998,247606.0,0.3560643,208.744,164.02099999999999,4.0,0.51400000000000001,2000.0
22050.0,198098.0,0.53844594999999995,0.44275436000000001,-1.0,0.0,354.6379,0.16,0.0,4.0,0.72499999999999998,-6.9370000000000003,0.0,0.59999999999999998,258895.0,0.3560643,340.43400000000003,162.96100000000001,3.0,0.246,2001.0
22050.0,4009.0,0.62892049999999999,0.41123363000000002,-1.0,0.0,230.66077000000001,0.11899999999999999,0.0,2.0,0.56899999999999995,-19.245000000000001,0.0,0.52400000000000002,584872.0,0.58597976610000002,220.72300000000001,82.108999999999995,3.0,0.28399999999999997,2005.0
22050.0,43366.0,0.50415367,0.21802899000000001,-1.0,0.0,211.25179,0.247,0.0,2.0,0.48699999999999999,-4.7859999999999996,0.0,0.59299999999999997,504317.0,0.21204540550000001,207.42400000000001,204.86000000000001,4.0,0.30599999999999999,2000.0
22050.0,345681.0,0.42609096000000002,0.21627784999999999,-1.0,0.0,244.08770000000001,2.2410000000000001,0.0,2.0,0.90800000000000003,-16.125,1.0,0.76500000000000001,466884.0,0.0,237.505,75.715000000000003,4.0,0.61899999999999999,1998.0
22050.0,124558.0,0.013030534999999999,0.0,-1.0,0.0,197.51138,0.189,0.0,2.0,0.58399999999999996,-8.5619999999999994,0.0,0.375,162592.0,0.3560643,189.12100000000001,120.27,4.0,0.55200000000000005,1998.0
22050.0,43786.0,0.76898723999999996,0.55003100000000005,44618.0,0.0,174.28853000000001,0.34499999999999997,0.0,11.0,0.46899999999999997,-2.0569999999999999,1.0,0.48899999999999999,587839.0,0.26070917119999998,168.73400000000001,131.87200000000001,4.0,0.63200000000000001,2003.0
22050.0,165443.0,0.59645957000000005,0.36927924000000001,-1.0,0.0,130.79464999999999,0.20599999999999999,0.0,7.0,0.14899999999999999,-6.431,1.0,0.45600000000000002,218888.0,0.49671207360000003,127.988,170.74199999999999,4.0,0.66300000000000003,2003.0
22050.0,15863.0,0.58657090000000001,0.47952512000000003,61545.0,0.0,280.18893000000003,0.0,0.0,2.0,0.83699999999999997,-5.6619999999999999,1.0,0.69199999999999995,24356.0,0.0,265.28199999999998,162.023,4.0,0.59499999999999997,2001.0
22050.0,166949.0,0.51045865000000001,0.38184190000000001,-1.0,0.0,232.28036,2.3220000000000001,0.0,7.0,0.14599999999999999,-8.5470000000000006,1.0,0.54700000000000004,220152.0,0.0,216.28200000000001,114.673,4.0,0.20799999999999999,1999.0
22050.0,160368.0,0.56217600000000001,0.41517943000000002,-1.0,0.0,216.73750000000001,0.0,0.0,10.0,0.57099999999999995,-8.5099999999999998,0.0,0.501,212756.0,0.4909042005,207.85300000000001,114.146,4.0,0.81299999999999994,2008.0
22050.0,90834.0,0.69085693000000004,0.38476663999999999,9263.0,0.0,243.40852000000001,0.50800000000000001,0.0,2.0,0.50800000000000001,-9.9939999999999998,0.0,0.59899999999999998,453449.0,0.45404276609999999,235.26499999999999,104.15900000000001,4.0,0.84099999999999997,2009.0
22050.0,17668.0,0.5440663,0.35193216999999999,75819.0,0.0,152.68526,0.46700000000000003,0.0,0.0,0.503,-6.04,1.0,0.56299999999999994,177537.0,0.3560643,147.83000000000001,216.02699999999999,4.0,1.0,2000.0
22050.0,21192.0,0.61346495000000001,0.41211554,-1.0,0.0,200.28036,0.247,0.0,9.0,0.92500000000000004,-21.943999999999999,0.0,0.81499999999999995,126778.0,0.57049297170000002,180.245,102.78,3.0,1.0,2007.0
22050.0,45163.0,0.45638721999999998,0.29421904999999998,-1.0,0.0,236.40771000000001,0.434,0.0,2.0,0.0,-15.981,1.0,0.0,239649.0,0.3560643,227.00399999999999,122.82899999999999,4.0,1.0,1995.0
22050.0,461624.0,0.24644126999999999,0.0,-1.0,0.0,274.38974000000002,0.30599999999999999,0.0,3.0,0.029999999999999999,-12.734,0.0,0.23200000000000001,620434.0,0.3560643,271.464,154.04400000000001,4.0,1.0,1994.0
22050.0,64590.0,0.60085756000000001,0.40681951999999999,-1.0,0.0,44.407710000000002,0.0,0.0,6.0,0.29499999999999998,-5.2960000000000003,0.0,0.44800000000000001,112207.0,0.0,44.408000000000001,65.694999999999993,1.0,0.0,1996.0
22050.0,343170.0,0.49987661999999999,0.29374757000000001,-1.0,0.0,521.03790000000004,0.14799999999999999,0.0,0.0,0.0,-7.1959999999999997,1.0,0.19600000000000001,463477.0,0.3560643,486.60300000000001,138.548,5.0,0.55100000000000005,2004.0
22050.0,224012.0,0.56227607000000002,0.47303608000000003,-1.0,0.0,224.75710000000001,0.13100000000000001,0.0,0.0,0.75800000000000001,-6.4249999999999998,1.0,0.66700000000000004,437512.0,0.28848164269999998,211.74299999999999,105.983,4.0,0.11600000000000001,2007.0
22050.0,49084.0,0.20176490999999999,0.0,-1.0,0.0,122.17424,0.0,0.0,10.0,0.111,-14.358000000000001,1.0,0.254,63500.0,0.3560643,118.294,115.288,5.0,0.14199999999999999,1993.0
22050.0,17954.0,0.64416359999999995,0.39711153999999999,-1.0,0.0,202.23955000000001,0.25800000000000001,0.0,6.0,0.16800000000000001,-14.255000000000001,0.0,0.40699999999999997,309431.0,0.50627099350000004,195.059,70.257999999999996,1.0,0.92700000000000005,1971.0
22050.0,7514.0,0.82707439999999999,0.49223650000000002,119613.0,0.0,182.85668999999999,0.28999999999999998,0.0,2.0,0.40500000000000003,-12.932,1.0,0.48899999999999999,11269.0,0.9024846353,170.06299999999999,106.902,4.0,0.083000000000000004,1996.0
22050.0,521624.0,0.37897983000000002,0.0,-1.0,0.0,201.35138000000001,0.22900000000000001,0.0,1.0,0.998,-8.5690000000000008,1.0,0.72799999999999998,701572.0,0.23805092659999999,194.554,73.683999999999997,1.0,0.0,2003.0
22050.0,343867.0,0.47153679999999998,0.37463730000000001,-1.0,0.0,189.15219999999999,0.0,0.0,1.0,0.57099999999999995,-12.42,0.0,0.63400000000000001,467600.0,0.31356211420000002,181.28999999999999,114.08199999999999,4.0,0.99199999999999999,2003.0
22050.0,8584.0,0.62369823000000002,0.42179522000000003,18350.0,0.0,192.91382999999999,0.218,0.0,7.0,0.068000000000000005,-20.536999999999999,1.0,0.50900000000000001,87116.0,0.3560643,185.44,105.605,4.0,0.072999999999999995,1994.0
22050.0,16656.0,0.58457272999999998,0.3768357,-1.0,0.0,329.03789999999998,2.165,0.0,2.0,0.055,-6.9630000000000001,1.0,0.25600000000000001,26809.0,0.3560643,329.03800000000001,84.998999999999995,4.0,0.48899999999999999,1999.0
22050.0,133135.0,0.31807767999999997,0.28902825999999998,59031.0,0.0,260.91057999999998,0.189,0.0,4.0,0.41199999999999998,-6.0949999999999998,0.0,0.188,174983.0,0.3560643,240.733,139.84,4.0,0.41899999999999998,2001.0
22050.0,368.0,0.74312979999999995,0.49356684000000001,-1.0,0.0,201.11628999999999,0.0,0.0,10.0,0.47999999999999998,-7.1260000000000003,0.0,0.52400000000000002,8566.0,0.63731127639999996,201.11600000000001,196.62799999999999,4.0,0.59899999999999998,2000.0
22050.0,344917.0,0.39759444999999999,0.33144453000000001,-1.0,0.0,140.98240000000001,2.8730000000000002,0.0,7.0,0.755,-7.0010000000000003,1.0,0.42099999999999999,465742.0,0.0,129.173,100.92700000000001,4.0,0.95599999999999996,2003.0
22050.0,357763.0,0.46065800000000001,0.0,-1.0,0.0,232.04526000000001,2.8620000000000001,0.0,6.0,0.053999999999999999,-9.3200000000000003,0.0,0.28199999999999997,532318.0,0.3560643,232.04499999999999,105.991,4.0,0.0,2002.0
22050.0,287035.0,0.73475546000000003,0.50723529999999994,9579.0,0.0,181.99464,0.23599999999999999,0.0,8.0,0.56499999999999995,-5.0700000000000003,0.0,0.54800000000000004,426214.0,0.64653636049999996,176.23400000000001,168.02199999999999,4.0,0.25800000000000001,2008.0
22050.0,4970.0,0.67982860000000001,0.47225800000000001,3016.0,0.0,219.6371,0.31,0.0,7.0,0.251,-7.9859999999999998,1.0,0.47499999999999998,238583.0,0.0,206.57599999999999,74.204999999999998,5.0,0.40899999999999997,1997.0
22050.0,21564.0,0.63047109999999995,0.50185599999999997,370.0,0.0,175.17670000000001,0.373,0.0,7.0,0.68400000000000005,-6.5499999999999998,1.0,0.80700000000000005,256910.0,0.3560643,164.40899999999999,142.49100000000001,4.0,0.182,1972.0
22050.0,14992.0,0.51972187000000003,0.33634838,-1.0,0.0,244.40118000000001,0.28699999999999998,0.0,0.0,0.629,-14.935,1.0,0.52600000000000002,130769.0,0.3560643,240.63999999999999,133.38300000000001,4.0,0.0,1991.0
22050.0,61248.0,0.50402325000000003,0.40137701999999997,14424.0,0.0,300.40769999999998,0.0,0.0,9.0,0.67100000000000004,-9.1639999999999997,1.0,0.61599999999999999,454380.0,0.48421734709999997,290.30200000000002,93.462999999999994,4.0,0.53200000000000003,2003.0
22050.0,52542.0,0.60181870000000004,0.35848950000000002,-1.0,0.0,197.38077000000001,1.036,0.0,11.0,0.42699999999999999,-6.1580000000000004,0.0,0.61699999999999999,67805.0,0.50357622430000004,192.0,107.20099999999999,1.0,0.0,2008.0
22050.0,168399.0,0.54299189999999997,0.33649778000000002,-1.0,0.0,217.36444,0.24099999999999999,0.0,11.0,1.0,-13.694000000000001,1.0,0.63300000000000001,224915.0,0.3560643,202.65199999999999,138.39599999999999,3.0,0.81299999999999994,1997.0
22050.0,69799.0,0.48918866999999999,0.36950265999999998,-1.0,0.0,781.97504000000004,0.0,0.0,9.0,0.95399999999999996,-6.8890000000000002,1.0,0.76100000000000001,244542.0,0.41375242159999998,759.93100000000004,120.021,4.0,1.0,2007.0
22050.0,16474.0,0.55147743000000005,0.38072824,6141.0,0.0,184.50239999999999,0.20499999999999999,0.0,7.0,1.0,-20.295999999999999,1.0,0.85899999999999999,341851.0,0.3560643,172.92500000000001,114.04300000000001,4.0,0.23499999999999999,1990.0
22050.0,8808.0,0.67535730000000005,0.46388974999999999,5420.0,0.0,288.49588,0.46700000000000003,0.0,5.0,0.622,-7.5129999999999999,1.0,0.53300000000000003,197954.0,0.27077599889999998,285.89600000000002,113.38800000000001,4.0,0.0,2003.0
22050.0,351269.0,0.41300038,0.37109634000000002,-1.0,0.0,215.11789999999999,3.2799999999999998,0.0,7.0,0.0060000000000000001,-5.516,1.0,0.38500000000000001,474505.0,0.21508031850000001,206.14699999999999,126.367,4.0,0.52200000000000002,2005.0
22050.0,7492.0,0.54953784000000006,0.40779917999999998,-1.0,0.0,219.08852999999999,0.13100000000000001,0.0,0.0,0.85399999999999998,-9.8130000000000006,1.0,0.755,74792.0,0.3560643,211.06899999999999,105.572,3.0,0.76500000000000001,1996.0
22050.0,717545.0,0.34901199999999999,0.0,-1.0,0.0,244.92363,0.0,0.0,5.0,0.33700000000000002,-8.5190000000000001,1.0,0.44600000000000001,488209.0,0.3560643,237.33699999999999,125.011,4.0,0.58099999999999996,2010.0
22050.0,165446.0,0.71272623999999996,0.44965347999999999,-1.0,0.0,200.0975,0.067000000000000004,0.0,5.0,0.045999999999999999,-9.3979999999999997,1.0,0.55800000000000005,536805.0,0.3560643,188.471,117.012,4.0,0.995,2004.0
22050.0,9391.0,0.36042815,0.33736443999999999,-1.0,0.0,260.59710000000001,1.3320000000000001,0.0,0.0,0.33200000000000002,-12.599,0.0,0.32300000000000001,217160.0,0.21204540550000001,245.94,114.95999999999999,4.0,0.73099999999999998,1995.0
22050.0,70146.0,0.55755115,0.40944585,78961.0,0.0,1246.0404000000001,3.6400000000000001,0.0,8.0,0.51200000000000001,-13.855,1.0,0.58299999999999996,680691.0,0.3560643,1238.1110000000001,141.44499999999999,7.0,0.50800000000000001,1999.0
22050.0,50493.0,0.6203921,0.39066052000000001,-1.0,0.0,200.80280999999999,0.30499999999999999,0.0,11.0,0.55700000000000005,-15.138,1.0,0.55500000000000005,65402.0,0.0,191.63999999999999,89.930999999999997,3.0,0.88100000000000001,1966.0
22050.0,56741.0,0.61661725999999994,0.41643893999999998,16622.0,0.0,255.60771,2.1419999999999999,0.0,7.0,0.81599999999999995,-8.4410000000000007,1.0,0.80700000000000005,72134.0,0.56545101220000005,241.89400000000001,137.97300000000001,4.0,0.62,1998.0
22050.0,236157.0,0.40940579999999999,0.32123459999999998,-1.0,0.0,242.02403000000001,0.060999999999999999,0.0,2.0,0.79100000000000004,-10.632999999999999,1.0,0.60699999999999998,632899.0,0.3560643,234.13300000000001,183.95400000000001,4.0,0.94599999999999995,2001.0
22050.0,32277.0,0.47923486999999998,0.35968125000000001,-1.0,0.0,285.02157999999997,0.0,0.0,11.0,0.36499999999999999,-12.372,0.0,0.51500000000000001,309790.0,0.21204540550000001,269.137,107.68000000000001,3.0,1.0,2008.0
22050.0,23095.0,0.62317880000000003,0.39055273000000001,-1.0,0.0,303.33344,0.0,0.0,1.0,0.308,-6.2800000000000002,1.0,0.52200000000000002,640680.0,0.26695518629999998,299.108,127.994,4.0,0.67700000000000005,2009.0
22050.0,5004.0,0.63364969999999998,0.46358597000000001,-1.0,0.0,345.33832000000001,0.72899999999999998,0.0,7.0,0.998,-9.5449999999999999,1.0,1.0,250635.0,0.3560643,334.78500000000003,101.226,4.0,0.56200000000000006,1976.0
22050.0,4611.0,0.5629016,0.36734486,39225.0,0.0,273.08362,19.905000000000001,0.0,7.0,0.95999999999999996,-13.066000000000001,1.0,0.625,62371.0,0.56142851760000001,266.68099999999998,122.916,1.0,0.92800000000000005,1968.0
22050.0,111257.0,0.63255939999999999,0.54380079999999997,157177.0,0.0,382.87628000000001,0.125,0.0,6.0,0.80500000000000005,-8.9730000000000008,1.0,0.754,559878.0,0.5924774142,373.09199999999998,192.44999999999999,4.0,0.13,1997.0
22050.0,156211.0,0.51839345999999997,0.38200869999999998,-1.0,0.0,506.67056000000002,0.0,0.0,5.0,0.0,-6.4560000000000004,0.0,0.095000000000000001,394092.0,0.27077599889999998,492.94200000000001,140.00700000000001,4.0,0.0,2000.0
22050.0,8862.0,0.90898429999999997,0.56250670000000003,2007.0,0.0,170.18729999999999,0.42099999999999999,0.0,6.0,0.053999999999999999,-5.125,1.0,0.26200000000000001,792168.0,0.5423075262,166.60300000000001,86.700000000000003,5.0,1.0,2010.0
22050.0,3032.0,0.74771200000000004,0.45395701999999999,11232.0,0.0,283.58483999999999,0.0,0.0,7.0,1.0,-9.798,1.0,1.0,325309.0,0.3560643,265.654,132.71100000000001,4.0,0.245,1979.0
22050.0,154122.0,0.48398298000000001,0.34625947000000001,-1.0,0.0,386.92525999999998,0.27600000000000002,0.0,1.0,0.83999999999999997,-12.311,1.0,0.68300000000000005,306878.0,0.3560643,384.11000000000001,155.90199999999999,1.0,0.91100000000000003,1998.0
22050.0,38817.0,0.50494249999999996,0.33152595000000001,-1.0,0.0,186.20035999999999,0.77500000000000002,0.0,7.0,0.48699999999999999,-8.3209999999999997,1.0,0.498,52890.0,0.66144522289999996,178.26499999999999,109.992,4.0,1.0,2006.0
22050.0,171408.0,0.49112707,0.3956057,-1.0,0.0,275.46080000000001,0.36799999999999999,0.0,8.0,0.57099999999999995,-6.1989999999999998,0.0,0.44900000000000001,236697.0,0.49813158969999999,263.75,93.980999999999995,4.0,0.83299999999999996,2003.0
22050.0,20911.0,0.70636699999999997,0.42393428,-1.0,0.0,328.56772000000001,0.0,0.0,8.0,0.42299999999999999,-10.648999999999999,1.0,0.45200000000000001,758334.0,0.3560643,328.56799999999998,109.828,1.0,0.0,1995.0
22050.0,77.0,0.73360115000000004,0.40493053000000001,65807.0,0.0,206.26240000000001,6.3849999999999998,0.0,7.0,0.35999999999999999,-14.423999999999999,1.0,0.34200000000000003,426076.0,0.3560643,194.28700000000001,110.08799999999999,4.0,0.57799999999999996,1973.0
22050.0,48515.0,0.46825090000000003,0.41084157999999998,80185.0,0.0,140.22485,0.183,0.0,0.0,0.68799999999999994,-9.2669999999999995,1.0,0.622,272334.0,0.3560643,136.15000000000001,152.55600000000001,1.0,0.0,1998.0
